blackness,connectivity,box_density_above,box_density_below,median_width,max_width,pct_wide,max_bound_width,left_white,right_white,left_contrast,right_contrast,local_density,grid_above_left,grid_above_center,grid_above_right,grid_top_left,grid_top_center,grid_top_right,grid_bot_left,grid_bot_center,grid_bot_right,grid_below_left,grid_below_center,grid_below_right,space_blob_left_1,space_blob_right_1,space_blob_left_2,space_blob_right_2,space_blob_left_3,space_blob_right_3,space_blob_left_4,space_blob_right_4,label
1.0,1.0,0.0,0.0,2.0,9,0.08333333333333333,41,223.80272108843533,229.94557823129253,105.04761904761901,111.1904761904762,0.12571428571428572,0.08823529411764706,0.2823529411764706,0.058823529411764705,0.1346153846153846,0.4,0.057692307692307696,0.0,0.3076923076923077,0.019230769230769232,0.0,0.0,0.0,0.016666666666666666,0.4166666666666667,0.2833333333333333,0.016666666666666666,0.0,0.0,0.0,0.11666666666666667,1
1.0,1.0,0.0,0.0,2.0,9,0.08333333333333333,41,223.80272108843533,229.94557823129253,105.04761904761901,111.1904761904762,0.12571428571428572,0.08823529411764706,0.2823529411764706,0.058823529411764705,0.1346153846153846,0.4,0.057692307692307696,0.0,0.3076923076923077,0.019230769230769232,0.0,0.0,0.0,0.016666666666666666,0.4166666666666667,0.2833333333333333,0.016666666666666666,0.0,0.0,0.0,0.11666666666666667,1
1.0,1.0,0.0,0.0,2.0,9,0.08333333333333333,41,223.80272108843533,229.94557823129253,105.04761904761901,111.1904761904762,0.12571428571428572,0.08823529411764706,0.2823529411764706,0.058823529411764705,0.1346153846153846,0.4,0.057692307692307696,0.0,0.3076923076923077,0.019230769230769232,0.0,0.0,0.0,0.016666666666666666,0.4166666666666667,0.2833333333333333,0.016666666666666666,0.0,0.0,0.0,0.11666666666666667,1
1.0,1.0,0.0,0.0,2.0,9,0.08333333333333333,41,223.80272108843533,229.94557823129253,105.04761904761901,111.1904761904762,0.12571428571428572,0.08823529411764706,0.2823529411764706,0.058823529411764705,0.1346153846153846,0.4,0.057692307692307696,0.0,0.3076923076923077,0.019230769230769232,0.0,0.0,0.0,0.016666666666666666,0.4166666666666667,0.2833333333333333,0.016666666666666666,0.0,0.0,0.0,0.11666666666666667,1
1.0,1.0,0.0,0.0,1.0,3,0.0,35,237.42857142857142,231.7142857142857,114.40816326530611,108.69387755102039,0.19428571428571428,0.25,0.16470588235294117,0.20588235294117646,0.0,0.24615384615384617,0.11538461538461539,0.11538461538461539,0.2,0.25,0.051470588235294115,0.3411764705882353,0.0661764705882353,0.21666666666666667,0.06666666666666667,0.26666666666666666,0.4,0.1,0.38333333333333336,0.4166666666666667,0.15,1
1.0,1.0,0.0,0.0,1.0,3,0.0,35,237.42857142857142,231.7142857142857,114.40816326530611,108.69387755102039,0.19428571428571428,0.25,0.16470588235294117,0.20588235294117646,0.0,0.24615384615384617,0.11538461538461539,0.11538461538461539,0.2,0.25,0.051470588235294115,0.3411764705882353,0.0661764705882353,0.21666666666666667,0.06666666666666667,0.26666666666666666,0.4,0.1,0.38333333333333336,0.4166666666666667,0.15,1
1.0,1.0,0.0,0.0,1.0,3,0.0,35,237.42857142857142,231.7142857142857,114.40816326530611,108.69387755102039,0.19428571428571428,0.25,0.16470588235294117,0.20588235294117646,0.0,0.24615384615384617,0.11538461538461539,0.11538461538461539,0.2,0.25,0.051470588235294115,0.3411764705882353,0.0661764705882353,0.21666666666666667,0.06666666666666667,0.26666666666666666,0.4,0.1,0.38333333333333336,0.4166666666666667,0.15,1
1.0,1.0,0.0,0.0,1.0,3,0.0,35,237.42857142857142,231.7142857142857,114.40816326530611,108.69387755102039,0.19428571428571428,0.25,0.16470588235294117,0.20588235294117646,0.0,0.24615384615384617,0.11538461538461539,0.11538461538461539,0.2,0.25,0.051470588235294115,0.3411764705882353,0.0661764705882353,0.21666666666666667,0.06666666666666667,0.26666666666666666,0.4,0.1,0.38333333333333336,0.4166666666666667,0.15,1
1.0,1.0,0.0,0.0,2.0,4,0.08333333333333333,32,201.7619047619048,204.14285714285714,87.27210884353744,89.65306122448979,0.3036734693877551,0.14705882352941177,0.4,0.3235294117647059,0.33653846153846156,0.3384615384615385,0.22115384615384615,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.0,0.0,0.0,0.35,0.05,0.26666666666666666,0.5,0.31666666666666665,0.36666666666666664,0.13333333333333333,0.08333333333333333,1
1.0,1.0,0.0,0.0,2.0,4,0.08333333333333333,32,201.7619047619048,204.14285714285714,87.27210884353744,89.65306122448979,0.3036734693877551,0.14705882352941177,0.4,0.3235294117647059,0.33653846153846156,0.3384615384615385,0.22115384615384615,0.07692307692307693,0.3076923076923077,0.23076923076923078,0.0,0.0,0.0,0.35,0.05,0.26666666666666666,0.5,0.31666666666666665,0.36666666666666664,0.13333333333333333,0.08333333333333333,1
